transaction_date,store_location,month,day_of_week,is_weekend,shift,shift_num,total_cups,prev_cups
2023-01-23,Lower Manhattan,1,Monday,0,Afternoon,2,74,174.0
2023-01-23,Lower Manhattan,1,Monday,0,Evening,3,41,74.0
2023-01-24,Lower Manhattan,1,Tuesday,0,Morning,1,240,41.0
2023-01-24,Lower Manhattan,1,Tuesday,0,Afternoon,2,97,240.0
2023-01-24,Lower Manhattan,1,Tuesday,0,Evening,3,12,97.0
2023-01-25,Lower Manhattan,1,Wednesday,0,Morning,1,205,12.0
2023-01-25,Lower Manhattan,1,Wednesday,0,Afternoon,2,109,205.0
2023-01-25,Lower Manhattan,1,Wednesday,0,Evening,3,20,109.0
2023-01-26,Lower Manhattan,1,Thursday,0,Morning,1,237,20.0
2023-01-26,Lower Manhattan,1,Thursday,0,Afternoon,2,51,237.0
2023-01-26,Lower Manhattan,1,Thursday,0,Evening,3,36,51.0
2023-01-27,Lower Manhattan,1,Friday,0,Morning,1,212,36.0
2023-01-27,Lower Manhattan,1,Friday,0,Afternoon,2,102,212.0
2023-01-27,Lower Manhattan,1,Friday,0,Evening,3,35,102.0
2023-01-28,Lower Manhattan,1,Saturday,1,Morning,1,89,35.0
2023-01-28,Lower Manhattan,1,Saturday,1,Afternoon,2,93,89.0
2023-01-28,Lower Manhattan,1,Saturday,1,Evening,3,19,93.0
2023-01-29,Lower Manhattan,1,Sunday,1,Morning,1,80,19.0
2023-01-29,Lower Manhattan,1,Sunday,1,Afternoon,2,91,80.0
2023-01-29,Lower Manhattan,1,Sunday,1,Evening,3,25,91.0
2023-01-30,Lower Manhattan,1,Monday,0,Morning,1,145,25.0
2023-01-30,Lower Manhattan,1,Monday,0,Afternoon,2,53,145.0
2023-01-30,Lower Manhattan,1,Monday,0,Evening,3,11,53.0
2023-01-31,Lower Manhattan,1,Tuesday,0,Morning,1,145,11.0
2023-01-31,Lower Manhattan,1,Tuesday,0,Afternoon,2,53,145.0
2023-01-31,Lower Manhattan,1,Tuesday,0,Evening,3,10,53.0
2023-02-01,Lower Manhattan,2,Wednesday,0,Morning,1,102,10.0
2023-02-01,Lower Manhattan,2,Wednesday,0,Afternoon,2,119,102.0
2023-02-01,Lower Manhattan,2,Wednesday,0,Evening,3,34,119.0
2023-02-02,Lower Manhattan,2,Thursday,0,Morning,1,87,34.0
2023-02-02,Lower Manhattan,2,Thursday,0,Afternoon,2,108,87.0
2023-02-02,Lower Manhattan,2,Thursday,0,Evening,3,30,108.0
2023-02-03,Lower Manhattan,2,Friday,0,Morning,1,102,30.0
2023-02-03,Lower Manhattan,2,Friday,0,Afternoon,2,112,102.0
2023-02-03,Lower Manhattan,2,Friday,0,Evening,3,28,112.0
2023-02-04,Lower Manhattan,2,Saturday,1,Morning,1,109,28.0
2023-02-04,Lower Manhattan,2,Saturday,1,Afternoon,2,130,109.0
2023-02-04,Lower Manhattan,2,Saturday,1,Evening,3,46,130.0
2023-02-05,Lower Manhattan,2,Sunday,1,Morning,1,122,46.0
2023-02-05,Lower Manhattan,2,Sunday,1,Afternoon,2,88,122.0
2023-02-05,Lower Manhattan,2,Sunday,1,Evening,3,22,88.0
2023-02-06,Lower Manhattan,2,Monday,0,Morning,1,98,22.0
2023-02-06,Lower Manhattan,2,Monday,0,Afternoon,2,100,98.0
2023-02-06,Lower Manhattan,2,Monday,0,Evening,3,41,100.0
2023-02-07,Lower Manhattan,2,Tuesday,0,Morning,1,212,41.0
2023-02-07,Lower Manhattan,2,Tuesday,0,Afternoon,2,10,212.0
2023-02-08,Lower Manhattan,2,Wednesday,0,Morning,1,186,10.0
2023-02-08,Lower Manhattan,2,Wednesday,0,Afternoon,2,66,186.0
2023-02-08,Lower Manhattan,2,Wednesday,0,Evening,3,31,66.0
2023-02-09,Lower Manhattan,2,Thursday,0,Morning,1,160,31.0
2023-02-09,Lower Manhattan,2,Thursday,0,Afternoon,2,46,160.0
2023-02-09,Lower Manhattan,2,Thursday,0,Evening,3,38,46.0
2023-02-10,Lower Manhattan,2,Friday,0,Morning,1,208,38.0
2023-02-10,Lower Manhattan,2,Friday,0,Afternoon,2,76,208.0
2023-02-10,Lower Manhattan,2,Friday,0,Evening,3,11,76.0
2023-02-11,Lower Manhattan,2,Saturday,1,Morning,1,182,11.0
2023-02-11,Lower Manhattan,2,Saturday,1,Afternoon,2,69,182.0
2023-02-11,Lower Manhattan,2,Saturday,1,Evening,3,14,69.0
2023-02-12,Lower Manhattan,2,Sunday,1,Morning,1,214,14.0
2023-02-12,Lower Manhattan,2,Sunday,1,Afternoon,2,91,214.0
2023-02-12,Lower Manhattan,2,Sunday,1,Evening,3,34,91.0
2023-02-13,Lower Manhattan,2,Monday,0,Morning,1,217,34.0
2023-02-13,Lower Manhattan,2,Monday,0,Afternoon,2,83,217.0
2023-02-13,Lower Manhattan,2,Monday,0,Evening,3,29,83.0
2023-02-14,Lower Manhattan,2,Tuesday,0,Morning,1,178,29.0
2023-02-14,Lower Manhattan,2,Tuesday,0,Afternoon,2,49,178.0
2023-02-14,Lower Manhattan,2,Tuesday,0,Evening,3,10,49.0
2023-02-15,Lower Manhattan,2,Wednesday,0,Morning,1,178,10.0
2023-02-15,Lower Manhattan,2,Wednesday,0,Afternoon,2,58,178.0
2023-02-15,Lower Manhattan,2,Wednesday,0,Evening,3,13,58.0
2023-02-16,Lower Manhattan,2,Thursday,0,Morning,1,171,13.0
2023-02-16,Lower Manhattan,2,Thursday,0,Afternoon,2,80,171.0
2023-02-16,Lower Manhattan,2,Thursday,0,Evening,3,15,80.0
2023-02-17,Lower Manhattan,2,Friday,0,Morning,1,154,15.0
2023-02-17,Lower Manhattan,2,Friday,0,Afternoon,2,58,154.0
2023-02-17,Lower Manhattan,2,Friday,0,Evening,3,17,58.0
2023-02-18,Lower Manhattan,2,Saturday,1,Morning,1,140,17.0
2023-02-18,Lower Manhattan,2,Saturday,1,Afternoon,2,83,140.0
2023-02-18,Lower Manhattan,2,Saturday,1,Evening,3,10,83.0
2023-02-19,Lower Manhattan,2,Sunday,1,Morning,1,175,10.0
2023-02-19,Lower Manhattan,2,Sunday,1,Afternoon,2,81,175.0
2023-02-19,Lower Manhattan,2,Sunday,1,Evening,3,19,81.0
2023-02-20,Lower Manhattan,2,Monday,0,Morning,1,223,19.0
2023-02-20,Lower Manhattan,2,Monday,0,Afternoon,2,94,223.0
2023-02-20,Lower Manhattan,2,Monday,0,Evening,3,19,94.0
2023-02-21,Lower Manhattan,2,Tuesday,0,Morning,1,188,19.0
2023-02-21,Lower Manhattan,2,Tuesday,0,Afternoon,2,66,188.0
2023-02-21,Lower Manhattan,2,Tuesday,0,Evening,3,22,66.0
2023-02-22,Lower Manhattan,2,Wednesday,0,Morning,1,208,22.0
2023-02-22,Lower Manhattan,2,Wednesday,0,Afternoon,2,89,208.0
2023-02-22,Lower Manhattan,2,Wednesday,0,Evening,3,26,89.0
2023-02-23,Lower Manhattan,2,Thursday,0,Morning,1,218,26.0
2023-02-23,Lower Manhattan,2,Thursday,0,Afternoon,2,72,218.0
2023-02-23,Lower Manhattan,2,Thursday,0,Evening,3,21,72.0
2023-02-24,Lower Manhattan,2,Friday,0,Morning,1,243,21.0
2023-02-24,Lower Manhattan,2,Friday,0,Afternoon,2,113,243.0
2023-02-24,Lower Manhattan,2,Friday,0,Evening,3,17,113.0
2023-02-25,Lower Manhattan,2,Saturday,1,Morning,1,253,17.0
2023-02-25,Lower Manhattan,2,Saturday,1,Afternoon,2,89,253.0
2023-02-25,Lower Manhattan,2,Saturday,1,Evening,3,25,89.0
2023-02-26,Lower Manhattan,2,Sunday,1,Morning,1,210,25.0
2023-02-26,Lower Manhattan,2,Sunday,1,Afternoon,2,80,210.0
2023-02-26,Lower Manhattan,2,Sunday,1,Evening,3,9,80.0
2023-02-27,Lower Manhattan,2,Monday,0,Morning,1,276,9.0
2023-02-27,Lower Manhattan,2,Monday,0,Afternoon,2,130,276.0
2023-02-27,Lower Manhattan,2,Monday,0,Evening,3,28,130.0
2023-02-28,Lower Manhattan,2,Tuesday,0,Morning,1,105,28.0
2023-02-28,Lower Manhattan,2,Tuesday,0,Afternoon,2,108,105.0
2023-02-28,Lower Manhattan,2,Tuesday,0,Evening,3,19,108.0
2023-03-01,Lower Manhattan,3,Wednesday,0,Morning,1,144,19.0
2023-03-01,Lower Manhattan,3,Wednesday,0,Afternoon,2,132,144.0
2023-03-01,Lower Manhattan,3,Wednesday,0,Evening,3,34,132.0
2023-03-02,Lower Manhattan,3,Thursday,0,Morning,1,95,34.0
2023-03-02,Lower Manhattan,3,Thursday,0,Afternoon,2,150,95.0
2023-03-02,Lower Manhattan,3,Thursday,0,Evening,3,35,150.0
2023-03-03,Lower Manhattan,3,Friday,0,Morning,1,147,35.0
2023-03-03,Lower Manhattan,3,Friday,0,Afternoon,2,127,147.0
2023-03-03,Lower Manhattan,3,Friday,0,Evening,3,37,127.0
2023-03-04,Lower Manhattan,3,Saturday,1,Morning,1,105,37.0
2023-03-04,Lower Manhattan,3,Saturday,1,Afternoon,2,149,105.0
2023-03-04,Lower Manhattan,3,Saturday,1,Evening,3,34,149.0
2023-03-05,Lower Manhattan,3,Sunday,1,Morning,1,140,34.0
2023-03-05,Lower Manhattan,3,Sunday,1,Afternoon,2,120,140.0
2023-03-05,Lower Manhattan,3,Sunday,1,Evening,3,38,120.0
2023-03-06,Lower Manhattan,3,Monday,0,Morning,1,122,38.0
2023-03-06,Lower Manhattan,3,Monday,0,Afternoon,2,130,122.0
2023-03-06,Lower Manhattan,3,Monday,0,Evening,3,47,130.0
2023-03-07,Lower Manhattan,3,Tuesday,0,Morning,1,206,47.0
2023-03-07,Lower Manhattan,3,Tuesday,0,Afternoon,2,10,206.0
2023-03-08,Lower Manhattan,3,Wednesday,0,Morning,1,220,10.0
2023-03-08,Lower Manhattan,3,Wednesday,0,Afternoon,2,73,220.0
2023-03-08,Lower Manhattan,3,Wednesday,0,Evening,3,57,73.0
2023-03-09,Lower Manhattan,3,Thursday,0,Morning,1,226,57.0
2023-03-09,Lower Manhattan,3,Thursday,0,Afternoon,2,59,226.0
2023-03-09,Lower Manhattan,3,Thursday,0,Evening,3,50,59.0
2023-03-10,Lower Manhattan,3,Friday,0,Morning,1,248,50.0
2023-03-10,Lower Manhattan,3,Friday,0,Afternoon,2,73,248.0
2023-03-10,Lower Manhattan,3,Friday,0,Evening,3,19,73.0
2023-03-11,Lower Manhattan,3,Saturday,1,Morning,1,217,19.0
2023-03-11,Lower Manhattan,3,Saturday,1,Afternoon,2,104,217.0
2023-03-11,Lower Manhattan,3,Saturday,1,Evening,3,23,104.0
2023-03-12,Lower Manhattan,3,Sunday,1,Morning,1,245,23.0
2023-03-12,Lower Manhattan,3,Sunday,1,Afternoon,2,83,245.0
2023-03-12,Lower Manhattan,3,Sunday,1,Evening,3,47,83.0
2023-03-13,Lower Manhattan,3,Monday,0,Morning,1,257,47.0
2023-03-13,Lower Manhattan,3,Monday,0,Afternoon,2,121,257.0
2023-03-13,Lower Manhattan,3,Monday,0,Evening,3,27,121.0
2023-03-14,Lower Manhattan,3,Tuesday,0,Morning,1,209,27.0
2023-03-14,Lower Manhattan,3,Tuesday,0,Afternoon,2,51,209.0
2023-03-14,Lower Manhattan,3,Tuesday,0,Evening,3,21,51.0
2023-03-15,Lower Manhattan,3,Wednesday,0,Morning,1,189,21.0
2023-03-15,Lower Manhattan,3,Wednesday,0,Afternoon,2,78,189.0
2023-03-15,Lower Manhattan,3,Wednesday,0,Evening,3,18,78.0
2023-03-16,Lower Manhattan,3,Thursday,0,Morning,1,207,18.0
2023-03-16,Lower Manhattan,3,Thursday,0,Afternoon,2,101,207.0
2023-03-16,Lower Manhattan,3,Thursday,0,Evening,3,20,101.0
2023-03-17,Lower Manhattan,3,Friday,0,Morning,1,199,20.0
2023-03-17,Lower Manhattan,3,Friday,0,Afternoon,2,73,199.0
2023-03-17,Lower Manhattan,3,Friday,0,Evening,3,26,73.0
2023-03-18,Lower Manhattan,3,Saturday,1,Morning,1,206,26.0
2023-03-18,Lower Manhattan,3,Saturday,1,Afternoon,2,101,206.0
2023-03-18,Lower Manhattan,3,Saturday,1,Evening,3,4,101.0
2023-03-19,Lower Manhattan,3,Sunday,1,Morning,1,159,4.0
2023-03-19,Lower Manhattan,3,Sunday,1,Afternoon,2,78,159.0
2023-03-19,Lower Manhattan,3,Sunday,1,Evening,3,19,78.0
2023-03-20,Lower Manhattan,3,Monday,0,Morning,1,237,19.0
2023-03-20,Lower Manhattan,3,Monday,0,Afternoon,2,86,237.0
2023-03-20,Lower Manhattan,3,Monday,0,Evening,3,29,86.0
2023-03-21,Lower Manhattan,3,Tuesday,0,Morning,1,216,29.0
2023-03-21,Lower Manhattan,3,Tuesday,0,Afternoon,2,81,216.0
2023-03-21,Lower Manhattan,3,Tuesday,0,Evening,3,22,81.0
2023-03-22,Lower Manhattan,3,Wednesday,0,Morning,1,250,22.0
2023-03-22,Lower Manhattan,3,Wednesday,0,Afternoon,2,93,250.0
2023-03-22,Lower Manhattan,3,Wednesday,0,Evening,3,27,93.0
2023-03-23,Lower Manhattan,3,Thursday,0,Morning,1,257,27.0
2023-03-23,Lower Manhattan,3,Thursday,0,Afternoon,2,88,257.0
2023-03-23,Lower Manhattan,3,Thursday,0,Evening,3,42,88.0
2023-03-24,Lower Manhattan,3,Friday,0,Morning,1,306,42.0
2023-03-24,Lower Manhattan,3,Friday,0,Afternoon,2,129,306.0
2023-03-24,Lower Manhattan,3,Friday,0,Evening,3,21,129.0
2023-03-25,Lower Manhattan,3,Saturday,1,Morning,1,277,21.0
2023-03-25,Lower Manhattan,3,Saturday,1,Afternoon,2,106,277.0
2023-03-25,Lower Manhattan,3,Saturday,1,Evening,3,33,106.0
2023-03-26,Lower Manhattan,3,Sunday,1,Morning,1,265,33.0
2023-03-26,Lower Manhattan,3,Sunday,1,Afternoon,2,85,265.0
2023-03-26,Lower Manhattan,3,Sunday,1,Evening,3,10,85.0
2023-03-27,Lower Manhattan,3,Monday,0,Morning,1,272,10.0
2023-03-27,Lower Manhattan,3,Monday,0,Afternoon,2,127,272.0
2023-03-27,Lower Manhattan,3,Monday,0,Evening,3,38,127.0
2023-03-28,Lower Manhattan,3,Tuesday,0,Morning,1,128,38.0
2023-03-28,Lower Manhattan,3,Tuesday,0,Afternoon,2,137,128.0
2023-03-28,Lower Manhattan,3,Tuesday,0,Evening,3,40,137.0
2023-03-29,Lower Manhattan,3,Wednesday,0,Morning,1,86,40.0
2023-03-29,Lower Manhattan,3,Wednesday,0,Afternoon,2,141,86.0
2023-03-29,Lower Manhattan,3,Wednesday,0,Evening,3,47,141.0
2023-03-30,Lower Manhattan,3,Thursday,0,Morning,1,234,47.0
2023-03-30,Lower Manhattan,3,Thursday,0,Afternoon,2,60,234.0
2023-03-30,Lower Manhattan,3,Thursday,0,Evening,3,25,60.0
2023-03-31,Lower Manhattan,3,Friday,0,Morning,1,218,25.0
2023-03-31,Lower Manhattan,3,Friday,0,Afternoon,2,66,218.0
2023-03-31,Lower Manhattan,3,Friday,0,Evening,3,20,66.0
2023-04-01,Lower Manhattan,4,Saturday,1,Morning,1,169,20.0
2023-04-01,Lower Manhattan,4,Saturday,1,Afternoon,2,160,169.0
2023-04-01,Lower Manhattan,4,Saturday,1,Evening,3,46,160.0
2023-04-02,Lower Manhattan,4,Sunday,1,Morning,1,111,46.0
2023-04-02,Lower Manhattan,4,Sunday,1,Afternoon,2,169,111.0
2023-04-02,Lower Manhattan,4,Sunday,1,Evening,3,47,169.0
2023-04-03,Lower Manhattan,4,Monday,0,Morning,1,181,47.0
2023-04-03,Lower Manhattan,4,Monday,0,Afternoon,2,141,181.0
2023-04-03,Lower Manhattan,4,Monday,0,Evening,3,44,141.0
2023-04-04,Lower Manhattan,4,Tuesday,0,Morning,1,138,44.0
2023-04-04,Lower Manhattan,4,Tuesday,0,Afternoon,2,165,138.0
2023-04-04,Lower Manhattan,4,Tuesday,0,Evening,3,57,165.0
2023-04-05,Lower Manhattan,4,Wednesday,0,Morning,1,188,57.0
2023-04-05,Lower Manhattan,4,Wednesday,0,Afternoon,2,150,188.0
2023-04-05,Lower Manhattan,4,Wednesday,0,Evening,3,42,150.0
2023-04-06,Lower Manhattan,4,Thursday,0,Morning,1,143,42.0
2023-04-06,Lower Manhattan,4,Thursday,0,Afternoon,2,143,143.0
2023-04-06,Lower Manhattan,4,Thursday,0,Evening,3,60,143.0
2023-04-07,Lower Manhattan,4,Friday,0,Morning,1,257,60.0
2023-04-07,Lower Manhattan,4,Friday,0,Afternoon,2,23,257.0
2023-04-08,Lower Manhattan,4,Saturday,1,Morning,1,295,23.0
2023-04-08,Lower Manhattan,4,Saturday,1,Afternoon,2,91,295.0
2023-04-08,Lower Manhattan,4,Saturday,1,Evening,3,54,91.0
2023-04-09,Lower Manhattan,4,Sunday,1,Morning,1,268,54.0
2023-04-09,Lower Manhattan,4,Sunday,1,Afternoon,2,66,268.0
2023-04-09,Lower Manhattan,4,Sunday,1,Evening,3,43,66.0
2023-04-10,Lower Manhattan,4,Monday,0,Morning,1,302,43.0
2023-04-10,Lower Manhattan,4,Monday,0,Afternoon,2,108,302.0
2023-04-10,Lower Manhattan,4,Monday,0,Evening,3,35,108.0
2023-04-11,Lower Manhattan,4,Tuesday,0,Morning,1,272,35.0
2023-04-11,Lower Manhattan,4,Tuesday,0,Afternoon,2,104,272.0
2023-04-11,Lower Manhattan,4,Tuesday,0,Evening,3,30,104.0
2023-04-12,Lower Manhattan,4,Wednesday,0,Morning,1,290,30.0
2023-04-12,Lower Manhattan,4,Wednesday,0,Afternoon,2,136,290.0
2023-04-12,Lower Manhattan,4,Wednesday,0,Evening,3,50,136.0
2023-04-13,Lower Manhattan,4,Thursday,0,Morning,1,269,50.0
2023-04-13,Lower Manhattan,4,Thursday,0,Afternoon,2,87,269.0
2023-04-13,Lower Manhattan,4,Thursday,0,Evening,3,38,87.0
2023-04-14,Lower Manhattan,4,Friday,0,Morning,1,217,38.0
2023-04-14,Lower Manhattan,4,Friday,0,Afternoon,2,76,217.0
2023-04-14,Lower Manhattan,4,Friday,0,Evening,3,16,76.0
2023-04-15,Lower Manhattan,4,Saturday,1,Morning,1,290,16.0
2023-04-15,Lower Manhattan,4,Saturday,1,Afternoon,2,94,290.0
2023-04-15,Lower Manhattan,4,Saturday,1,Evening,3,19,94.0
2023-04-16,Lower Manhattan,4,Sunday,1,Morning,1,285,19.0
2023-04-16,Lower Manhattan,4,Sunday,1,Afternoon,2,120,285.0
2023-04-16,Lower Manhattan,4,Sunday,1,Evening,3,21,120.0
2023-04-17,Lower Manhattan,4,Monday,0,Morning,1,261,21.0
2023-04-17,Lower Manhattan,4,Monday,0,Afternoon,2,80,261.0
2023-04-17,Lower Manhattan,4,Monday,0,Evening,3,28,80.0
2023-04-18,Lower Manhattan,4,Tuesday,0,Morning,1,224,28.0
2023-04-18,Lower Manhattan,4,Tuesday,0,Afternoon,2,110,224.0
2023-04-18,Lower Manhattan,4,Tuesday,0,Evening,3,18,110.0
2023-04-19,Lower Manhattan,4,Wednesday,0,Morning,1,249,18.0
2023-04-19,Lower Manhattan,4,Wednesday,0,Afternoon,2,93,249.0
2023-04-19,Lower Manhattan,4,Wednesday,0,Evening,3,22,93.0
2023-04-20,Lower Manhattan,4,Thursday,0,Morning,1,321,22.0
2023-04-20,Lower Manhattan,4,Thursday,0,Afternoon,2,119,321.0
2023-04-20,Lower Manhattan,4,Thursday,0,Evening,3,21,119.0
2023-04-21,Lower Manhattan,4,Friday,0,Morning,1,304,21.0
2023-04-21,Lower Manhattan,4,Friday,0,Afternoon,2,101,304.0
2023-04-21,Lower Manhattan,4,Friday,0,Evening,3,30,101.0
2023-04-22,Lower Manhattan,4,Saturday,1,Morning,1,357,30.0
2023-04-22,Lower Manhattan,4,Saturday,1,Afternoon,2,111,357.0
2023-04-22,Lower Manhattan,4,Saturday,1,Evening,3,41,111.0
2023-04-23,Lower Manhattan,4,Sunday,1,Morning,1,329,41.0
2023-04-23,Lower Manhattan,4,Sunday,1,Afternoon,2,109,329.0
2023-04-23,Lower Manhattan,4,Sunday,1,Evening,3,44,109.0
2023-04-24,Lower Manhattan,4,Monday,0,Morning,1,313,44.0
2023-04-24,Lower Manhattan,4,Monday,0,Afternoon,2,142,313.0
2023-04-24,Lower Manhattan,4,Monday,0,Evening,3,49,142.0
2023-04-25,Lower Manhattan,4,Tuesday,0,Morning,1,361,49.0
2023-04-25,Lower Manhattan,4,Tuesday,0,Afternoon,2,133,361.0
2023-04-25,Lower Manhattan,4,Tuesday,0,Evening,3,35,133.0
2023-04-26,Lower Manhattan,4,Wednesday,0,Morning,1,349,35.0
2023-04-26,Lower Manhattan,4,Wednesday,0,Afternoon,2,128,349.0
2023-04-26,Lower Manhattan,4,Wednesday,0,Evening,3,41,128.0
2023-04-27,Lower Manhattan,4,Thursday,0,Morning,1,356,41.0
2023-04-27,Lower Manhattan,4,Thursday,0,Afternoon,2,153,356.0
2023-04-27,Lower Manhattan,4,Thursday,0,Evening,3,45,153.0
2023-04-28,Lower Manhattan,4,Friday,0,Morning,1,152,45.0
2023-04-28,Lower Manhattan,4,Friday,0,Afternoon,2,168,152.0
2023-04-28,Lower Manhattan,4,Friday,0,Evening,3,49,168.0
2023-04-29,Lower Manhattan,4,Saturday,1,Morning,1,115,49.0
2023-04-29,Lower Manhattan,4,Saturday,1,Afternoon,2,145,115.0
2023-04-29,Lower Manhattan,4,Saturday,1,Evening,3,49,145.0
2023-04-30,Lower Manhattan,4,Sunday,1,Morning,1,270,49.0
2023-04-30,Lower Manhattan,4,Sunday,1,Afternoon,2,96,270.0
2023-04-30,Lower Manhattan,4,Sunday,1,Evening,3,18,96.0
2023-05-01,Lower Manhattan,5,Monday,0,Morning,1,223,18.0
2023-05-01,Lower Manhattan,5,Monday,0,Afternoon,2,191,223.0
2023-05-01,Lower Manhattan,5,Monday,0,Evening,3,56,191.0
2023-05-02,Lower Manhattan,5,Tuesday,0,Morning,1,166,56.0
2023-05-02,Lower Manhattan,5,Tuesday,0,Afternoon,2,207,166.0
2023-05-02,Lower Manhattan,5,Tuesday,0,Evening,3,41,207.0
2023-05-03,Lower Manhattan,5,Wednesday,0,Morning,1,230,41.0
2023-05-03,Lower Manhattan,5,Wednesday,0,Afternoon,2,179,230.0
2023-05-03,Lower Manhattan,5,Wednesday,0,Evening,3,44,179.0
2023-05-04,Lower Manhattan,5,Thursday,0,Morning,1,179,44.0
2023-05-04,Lower Manhattan,5,Thursday,0,Afternoon,2,219,179.0
2023-05-04,Lower Manhattan,5,Thursday,0,Evening,3,71,219.0
2023-05-05,Lower Manhattan,5,Friday,0,Morning,1,235,71.0
2023-05-05,Lower Manhattan,5,Friday,0,Afternoon,2,192,235.0
2023-05-05,Lower Manhattan,5,Friday,0,Evening,3,63,192.0
2023-05-06,Lower Manhattan,5,Saturday,1,Morning,1,200,63.0
2023-05-06,Lower Manhattan,5,Saturday,1,Afternoon,2,202,200.0
2023-05-06,Lower Manhattan,5,Saturday,1,Evening,3,70,202.0
2023-05-07,Lower Manhattan,5,Sunday,1,Morning,1,335,70.0
2023-05-07,Lower Manhattan,5,Sunday,1,Afternoon,2,22,335.0
2023-05-08,Lower Manhattan,5,Monday,0,Morning,1,405,22.0
2023-05-08,Lower Manhattan,5,Monday,0,Afternoon,2,109,405.0
2023-05-08,Lower Manhattan,5,Monday,0,Evening,3,74,109.0
2023-05-09,Lower Manhattan,5,Tuesday,0,Morning,1,312,74.0
2023-05-09,Lower Manhattan,5,Tuesday,0,Afternoon,2,101,312.0
2023-05-09,Lower Manhattan,5,Tuesday,0,Evening,3,67,101.0
2023-05-10,Lower Manhattan,5,Wednesday,0,Morning,1,335,67.0
2023-05-10,Lower Manhattan,5,Wednesday,0,Afternoon,2,133,335.0
2023-05-10,Lower Manhattan,5,Wednesday,0,Evening,3,39,133.0
2023-05-11,Lower Manhattan,5,Thursday,0,Morning,1,340,39.0
2023-05-11,Lower Manhattan,5,Thursday,0,Afternoon,2,138,340.0
2023-05-11,Lower Manhattan,5,Thursday,0,Evening,3,29,138.0
2023-05-12,Lower Manhattan,5,Friday,0,Morning,1,360,29.0
2023-05-12,Lower Manhattan,5,Friday,0,Afternoon,2,140,360.0
2023-05-12,Lower Manhattan,5,Friday,0,Evening,3,48,140.0
2023-05-13,Lower Manhattan,5,Saturday,1,Morning,1,383,48.0
2023-05-13,Lower Manhattan,5,Saturday,1,Afternoon,2,167,383.0
2023-05-13,Lower Manhattan,5,Saturday,1,Evening,3,44,167.0
2023-05-14,Lower Manhattan,5,Sunday,1,Morning,1,326,44.0
2023-05-14,Lower Manhattan,5,Sunday,1,Afternoon,2,110,326.0
2023-05-14,Lower Manhattan,5,Sunday,1,Evening,3,25,110.0
2023-05-15,Lower Manhattan,5,Monday,0,Morning,1,342,25.0
2023-05-15,Lower Manhattan,5,Monday,0,Afternoon,2,144,342.0
2023-05-15,Lower Manhattan,5,Monday,0,Evening,3,14,144.0
2023-05-16,Lower Manhattan,5,Tuesday,0,Morning,1,313,14.0
2023-05-16,Lower Manhattan,5,Tuesday,0,Afternoon,2,152,313.0
2023-05-16,Lower Manhattan,5,Tuesday,0,Evening,3,28,152.0
2023-05-17,Lower Manhattan,5,Wednesday,0,Morning,1,356,28.0
2023-05-17,Lower Manhattan,5,Wednesday,0,Afternoon,2,115,356.0
2023-05-17,Lower Manhattan,5,Wednesday,0,Evening,3,39,115.0
2023-05-18,Lower Manhattan,5,Thursday,0,Morning,1,297,39.0
2023-05-18,Lower Manhattan,5,Thursday,0,Afternoon,2,178,297.0
2023-05-18,Lower Manhattan,5,Thursday,0,Evening,3,35,178.0
2023-05-19,Lower Manhattan,5,Friday,0,Morning,1,325,35.0
2023-05-19,Lower Manhattan,5,Friday,0,Afternoon,2,126,325.0
2023-05-19,Lower Manhattan,5,Friday,0,Evening,3,46,126.0
2023-05-20,Lower Manhattan,5,Saturday,1,Morning,1,430,46.0
2023-05-20,Lower Manhattan,5,Saturday,1,Afternoon,2,133,430.0
2023-05-20,Lower Manhattan,5,Saturday,1,Evening,3,39,133.0
2023-05-21,Lower Manhattan,5,Sunday,1,Morning,1,364,39.0
2023-05-21,Lower Manhattan,5,Sunday,1,Afternoon,2,138,364.0
2023-05-21,Lower Manhattan,5,Sunday,1,Evening,3,42,138.0
2023-05-22,Lower Manhattan,5,Monday,0,Morning,1,479,42.0
2023-05-22,Lower Manhattan,5,Monday,0,Afternoon,2,167,479.0
2023-05-22,Lower Manhattan,5,Monday,0,Evening,3,59,167.0
2023-05-23,Lower Manhattan,5,Tuesday,0,Morning,1,413,59.0
2023-05-23,Lower Manhattan,5,Tuesday,0,Afternoon,2,112,413.0
2023-05-23,Lower Manhattan,5,Tuesday,0,Evening,3,47,112.0
2023-05-24,Lower Manhattan,5,Wednesday,0,Morning,1,397,47.0
2023-05-24,Lower Manhattan,5,Wednesday,0,Afternoon,2,191,397.0
2023-05-24,Lower Manhattan,5,Wednesday,0,Evening,3,45,191.0
2023-05-25,Lower Manhattan,5,Thursday,0,Morning,1,440,45.0
2023-05-25,Lower Manhattan,5,Thursday,0,Afternoon,2,151,440.0
2023-05-25,Lower Manhattan,5,Thursday,0,Evening,3,38,151.0
2023-05-26,Lower Manhattan,5,Friday,0,Morning,1,425,38.0
2023-05-26,Lower Manhattan,5,Friday,0,Afternoon,2,149,425.0
2023-05-26,Lower Manhattan,5,Friday,0,Evening,3,45,149.0
2023-05-27,Lower Manhattan,5,Saturday,1,Morning,1,426,45.0
2023-05-27,Lower Manhattan,5,Saturday,1,Afternoon,2,208,426.0
2023-05-27,Lower Manhattan,5,Saturday,1,Evening,3,59,208.0
