transaction_date,store_location,month,day_of_week,is_weekend,shift,Bakery,Branded,Coffee,Coffee_beans,Drinking_Chocolate,Flavours,Loose_Tea,Packaged_Chocolate,Tea,total_shift_cups
2023-04-06,Astoria,4,Thursday,0,Evening,16,0,34,0,10,0,0,0,47,107
2023-04-06,Astoria,4,Thursday,0,Morning,6,0,18,0,1,0,0,0,14,39
2023-04-06,Hell's Kitchen,4,Thursday,0,Afternoon,11,0,88,0,17,0,0,0,61,177
2023-04-06,Hell's Kitchen,4,Thursday,0,Evening,7,0,40,0,6,0,0,0,46,99
2023-04-06,Hell's Kitchen,4,Thursday,0,Morning,10,0,54,0,7,0,0,0,42,113
2023-04-06,Lower Manhattan,4,Thursday,0,Afternoon,10,0,60,0,22,0,0,0,51,143
2023-04-06,Lower Manhattan,4,Thursday,0,Evening,6,0,30,0,5,0,0,0,19,60
2023-04-06,Lower Manhattan,4,Thursday,0,Morning,18,0,62,0,9,0,0,0,54,143
2023-04-07,Astoria,4,Friday,0,Afternoon,17,0,66,0,5,0,0,0,43,131
2023-04-07,Astoria,4,Friday,0,Evening,6,0,26,0,10,0,0,0,38,80
2023-04-07,Astoria,4,Friday,0,Morning,20,0,72,0,10,0,0,0,50,152
2023-04-07,Hell's Kitchen,4,Friday,0,Afternoon,13,0,51,0,13,6,1,0,24,108
2023-04-07,Hell's Kitchen,4,Friday,0,Evening,9,0,39,0,6,8,0,0,32,94
2023-04-07,Hell's Kitchen,4,Friday,0,Morning,33,0,127,4,19,21,1,0,83,288
2023-04-07,Lower Manhattan,4,Friday,0,Afternoon,2,0,5,0,0,2,0,0,14,23
2023-04-07,Lower Manhattan,4,Friday,0,Morning,34,0,88,10,9,22,3,0,91,257
2023-04-08,Astoria,4,Saturday,1,Afternoon,39,1,68,2,21,0,2,1,59,193
2023-04-08,Astoria,4,Saturday,1,Evening,23,1,37,6,4,0,1,0,37,109
2023-04-08,Astoria,4,Saturday,1,Morning,24,1,48,0,13,0,3,1,52,142
2023-04-08,Hell's Kitchen,4,Saturday,1,Afternoon,10,0,49,0,4,9,1,1,35,109
2023-04-08,Hell's Kitchen,4,Saturday,1,Evening,1,0,16,0,3,1,1,0,22,44
2023-04-08,Hell's Kitchen,4,Saturday,1,Morning,39,0,134,4,14,25,3,1,70,290
2023-04-08,Lower Manhattan,4,Saturday,1,Afternoon,5,1,35,0,8,10,0,0,32,91
2023-04-08,Lower Manhattan,4,Saturday,1,Evening,4,0,23,1,5,4,0,1,16,54
2023-04-08,Lower Manhattan,4,Saturday,1,Morning,29,1,104,11,21,31,2,0,96,295
2023-04-09,Astoria,4,Sunday,1,Afternoon,8,0,20,4,6,0,1,0,34,73
2023-04-09,Astoria,4,Sunday,1,Evening,4,0,23,0,2,0,3,1,10,43
2023-04-09,Astoria,4,Sunday,1,Morning,26,0,86,3,19,4,2,1,63,204
2023-04-09,Hell's Kitchen,4,Sunday,1,Afternoon,15,0,37,1,9,1,1,0,35,99
2023-04-09,Hell's Kitchen,4,Sunday,1,Evening,5,0,32,1,5,6,0,0,10,59
2023-04-09,Hell's Kitchen,4,Sunday,1,Morning,25,0,126,2,24,36,2,3,84,302
2023-04-09,Lower Manhattan,4,Sunday,1,Afternoon,4,1,25,1,5,3,0,0,27,66
2023-04-09,Lower Manhattan,4,Sunday,1,Evening,6,1,24,0,0,0,2,0,10,43
2023-04-09,Lower Manhattan,4,Sunday,1,Morning,18,10,120,4,26,3,7,1,79,268
2023-04-10,Astoria,4,Monday,0,Afternoon,6,1,31,1,6,10,0,1,19,75
2023-04-10,Astoria,4,Monday,0,Evening,4,0,16,2,8,2,1,0,15,48
2023-04-10,Astoria,4,Monday,0,Morning,30,2,116,2,17,28,1,1,96,293
2023-04-10,Hell's Kitchen,4,Monday,0,Afternoon,10,0,36,1,5,10,4,0,27,93
2023-04-10,Hell's Kitchen,4,Monday,0,Evening,5,0,24,0,0,3,0,1,22,55
2023-04-10,Hell's Kitchen,4,Monday,0,Morning,39,1,109,4,20,18,4,1,81,277
2023-04-10,Lower Manhattan,4,Monday,0,Afternoon,10,0,47,1,6,9,1,0,34,108
2023-04-10,Lower Manhattan,4,Monday,0,Evening,4,0,9,0,2,1,0,0,19,35
2023-04-10,Lower Manhattan,4,Monday,0,Morning,39,3,92,4,24,21,0,1,118,302
2023-04-11,Astoria,4,Tuesday,0,Afternoon,12,0,33,0,9,8,1,0,32,95
2023-04-11,Astoria,4,Tuesday,0,Evening,4,1,19,0,9,4,0,1,21,59
2023-04-11,Astoria,4,Tuesday,0,Morning,22,3,100,1,20,19,2,0,90,257
2023-04-11,Hell's Kitchen,4,Tuesday,0,Afternoon,8,1,42,0,7,4,0,0,32,94
2023-04-11,Hell's Kitchen,4,Tuesday,0,Evening,4,0,18,1,4,6,0,1,19,53
2023-04-11,Hell's Kitchen,4,Tuesday,0,Morning,36,3,119,3,19,25,1,2,65,273
2023-04-11,Lower Manhattan,4,Tuesday,0,Afternoon,10,0,37,0,8,14,1,1,33,104
2023-04-11,Lower Manhattan,4,Tuesday,0,Evening,3,0,18,0,0,5,0,0,4,30
2023-04-11,Lower Manhattan,4,Tuesday,0,Morning,35,0,90,2,16,27,1,0,101,272
2023-04-12,Astoria,4,Wednesday,0,Afternoon,14,0,29,1,9,5,1,0,9,68
2023-04-12,Astoria,4,Wednesday,0,Evening,4,0,16,0,6,6,2,0,10,44
2023-04-12,Astoria,4,Wednesday,0,Morning,26,0,76,3,11,8,4,1,46,175
2023-04-12,Hell's Kitchen,4,Wednesday,0,Afternoon,13,1,48,2,6,14,3,0,33,120
2023-04-12,Hell's Kitchen,4,Wednesday,0,Evening,8,1,27,1,5,9,1,1,23,76
2023-04-12,Hell's Kitchen,4,Wednesday,0,Morning,22,1,112,3,27,29,2,0,84,280
2023-04-12,Lower Manhattan,4,Wednesday,0,Afternoon,17,0,48,3,13,12,1,0,42,136
2023-04-12,Lower Manhattan,4,Wednesday,0,Evening,5,0,22,0,2,7,1,0,13,50
2023-04-12,Lower Manhattan,4,Wednesday,0,Morning,41,0,98,2,19,40,1,3,86,290
2023-04-13,Astoria,4,Thursday,0,Afternoon,7,0,28,0,11,3,0,0,23,72
2023-04-13,Astoria,4,Thursday,0,Evening,3,0,22,0,4,6,0,0,10,45
2023-04-13,Astoria,4,Thursday,0,Morning,31,0,94,0,16,15,0,0,80,236
2023-04-13,Hell's Kitchen,4,Thursday,0,Afternoon,8,0,55,2,7,9,2,2,30,115
2023-04-13,Hell's Kitchen,4,Thursday,0,Evening,9,0,30,2,9,7,0,0,28,85
2023-04-13,Hell's Kitchen,4,Thursday,0,Morning,39,0,139,3,34,29,3,1,99,347
2023-04-13,Lower Manhattan,4,Thursday,0,Afternoon,8,0,31,2,12,2,1,1,30,87
2023-04-13,Lower Manhattan,4,Thursday,0,Evening,1,0,22,0,1,2,0,0,12,38
2023-04-13,Lower Manhattan,4,Thursday,0,Morning,36,2,93,1,15,28,1,1,92,269
2023-04-14,Astoria,4,Friday,0,Afternoon,5,0,22,2,11,7,1,0,14,62
2023-04-14,Astoria,4,Friday,0,Evening,6,2,30,1,2,6,0,0,23,70
2023-04-14,Astoria,4,Friday,0,Morning,12,5,65,3,15,16,1,1,72,190
2023-04-14,Hell's Kitchen,4,Friday,0,Afternoon,7,0,26,2,3,2,2,0,20,62
2023-04-14,Hell's Kitchen,4,Friday,0,Evening,12,0,27,3,4,2,4,1,30,83
2023-04-14,Hell's Kitchen,4,Friday,0,Morning,53,0,129,10,20,37,6,2,81,338
2023-04-14,Lower Manhattan,4,Friday,0,Afternoon,14,4,39,1,7,6,1,0,4,76
2023-04-14,Lower Manhattan,4,Friday,0,Evening,2,1,7,0,1,2,1,0,2,16
2023-04-14,Lower Manhattan,4,Friday,0,Morning,36,5,81,1,13,26,0,3,52,217
2023-04-15,Astoria,4,Saturday,1,Afternoon,5,2,41,0,7,4,0,0,35,94
2023-04-15,Astoria,4,Saturday,1,Evening,6,0,24,1,9,1,0,0,18,59
2023-04-15,Astoria,4,Saturday,1,Morning,28,4,128,6,25,25,2,3,96,317
2023-04-15,Hell's Kitchen,4,Saturday,1,Afternoon,5,1,18,0,18,0,0,1,27,70
2023-04-15,Hell's Kitchen,4,Saturday,1,Evening,4,0,24,0,6,2,0,0,14,50
2023-04-15,Hell's Kitchen,4,Saturday,1,Morning,41,1,91,2,20,14,1,2,80,252
2023-04-15,Lower Manhattan,4,Saturday,1,Afternoon,6,1,38,0,6,14,1,1,27,94
2023-04-15,Lower Manhattan,4,Saturday,1,Evening,5,0,10,0,2,0,0,0,2,19
2023-04-15,Lower Manhattan,4,Saturday,1,Morning,27,2,119,1,34,31,2,1,73,290
2023-04-16,Astoria,4,Sunday,1,Afternoon,8,1,37,0,4,6,1,1,27,85
2023-04-16,Astoria,4,Sunday,1,Evening,2,0,32,1,9,0,1,0,12,57
2023-04-16,Astoria,4,Sunday,1,Morning,32,1,127,2,24,25,4,1,93,309
2023-04-16,Hell's Kitchen,4,Sunday,1,Afternoon,4,0,33,0,7,2,0,0,24,70
2023-04-16,Hell's Kitchen,4,Sunday,1,Evening,1,0,15,0,6,3,0,0,23,48
2023-04-16,Hell's Kitchen,4,Sunday,1,Morning,52,3,134,5,23,20,4,2,100,343
2023-04-16,Lower Manhattan,4,Sunday,1,Afternoon,12,3,49,1,6,14,0,1,34,120
2023-04-16,Lower Manhattan,4,Sunday,1,Evening,3,0,8,0,0,2,0,0,8,21
2023-04-16,Lower Manhattan,4,Sunday,1,Morning,34,2,108,5,24,17,2,1,92,285
2023-04-17,Astoria,4,Monday,0,Afternoon,7,1,39,0,1,3,0,0,28,79
2023-04-17,Astoria,4,Monday,0,Evening,5,2,30,1,5,1,0,0,14,58
2023-04-17,Astoria,4,Monday,0,Morning,30,6,126,3,20,24,2,0,109,320
2023-04-17,Hell's Kitchen,4,Monday,0,Afternoon,1,0,23,2,5,0,0,0,14,45
2023-04-17,Hell's Kitchen,4,Monday,0,Evening,1,0,7,0,2,0,0,0,8,18
2023-04-17,Hell's Kitchen,4,Monday,0,Morning,37,1,81,18,7,12,1,1,70,228
2023-04-17,Lower Manhattan,4,Monday,0,Afternoon,9,2,33,1,10,10,0,0,15,80
2023-04-17,Lower Manhattan,4,Monday,0,Evening,5,0,9,0,3,1,0,0,10,28
2023-04-17,Lower Manhattan,4,Monday,0,Morning,33,1,105,1,13,34,1,1,72,261
2023-04-18,Astoria,4,Tuesday,0,Afternoon,6,1,39,1,7,2,0,1,37,94
2023-04-18,Astoria,4,Tuesday,0,Evening,6,2,20,2,0,2,1,0,17,50
2023-04-18,Astoria,4,Tuesday,0,Morning,34,2,114,4,27,26,6,3,93,309
2023-04-18,Hell's Kitchen,4,Tuesday,0,Afternoon,1,1,36,0,14,5,0,0,19,76
2023-04-18,Hell's Kitchen,4,Tuesday,0,Evening,3,0,26,1,5,5,1,0,16,57
2023-04-18,Hell's Kitchen,4,Tuesday,0,Morning,42,2,133,5,30,19,3,3,100,337
2023-04-18,Lower Manhattan,4,Tuesday,0,Afternoon,14,1,35,1,2,12,2,1,42,110
2023-04-18,Lower Manhattan,4,Tuesday,0,Evening,1,0,6,1,2,0,0,1,7,18
2023-04-18,Lower Manhattan,4,Tuesday,0,Morning,24,2,89,4,9,25,2,1,68,224
2023-04-19,Astoria,4,Wednesday,0,Afternoon,8,2,36,1,6,2,0,0,34,89
2023-04-19,Astoria,4,Wednesday,0,Evening,7,0,25,2,8,0,0,0,15,57
2023-04-19,Astoria,4,Wednesday,0,Morning,33,4,142,9,17,25,3,2,107,342
2023-04-19,Hell's Kitchen,4,Wednesday,0,Afternoon,6,0,39,2,9,9,1,0,24,90
2023-04-19,Hell's Kitchen,4,Wednesday,0,Evening,0,0,18,2,3,1,0,0,13,37
2023-04-19,Hell's Kitchen,4,Wednesday,0,Morning,49,1,113,6,19,13,2,2,86,291
2023-04-19,Lower Manhattan,4,Wednesday,0,Afternoon,9,1,35,1,11,9,0,0,27,93
2023-04-19,Lower Manhattan,4,Wednesday,0,Evening,0,0,12,0,2,4,0,0,4,22
2023-04-19,Lower Manhattan,4,Wednesday,0,Morning,27,1,102,1,10,27,0,0,81,249
2023-04-20,Astoria,4,Thursday,0,Afternoon,18,0,23,3,5,3,3,0,19,74
2023-04-20,Astoria,4,Thursday,0,Evening,15,0,10,1,2,3,2,1,16,50
2023-04-20,Astoria,4,Thursday,0,Morning,37,0,59,5,20,11,3,0,35,170
2023-04-20,Hell's Kitchen,4,Thursday,0,Afternoon,9,0,35,1,8,6,0,1,32,92
2023-04-20,Hell's Kitchen,4,Thursday,0,Evening,0,1,21,1,4,5,0,0,17,49
2023-04-20,Hell's Kitchen,4,Thursday,0,Morning,23,3,107,0,20,30,2,1,95,281
2023-04-20,Lower Manhattan,4,Thursday,0,Afternoon,19,0,47,0,3,10,1,0,39,119
2023-04-20,Lower Manhattan,4,Thursday,0,Evening,1,1,8,0,0,4,0,0,7,21
2023-04-20,Lower Manhattan,4,Thursday,0,Morning,49,1,114,4,23,23,1,2,104,321
2023-04-21,Astoria,4,Friday,0,Afternoon,3,1,14,2,7,2,1,1,15,46
2023-04-21,Astoria,4,Friday,0,Evening,2,1,22,0,4,11,1,0,15,56
2023-04-21,Astoria,4,Friday,0,Morning,16,4,70,3,14,21,1,2,72,203
2023-04-21,Hell's Kitchen,4,Friday,0,Afternoon,15,1,48,1,2,7,0,0,25,99
2023-04-21,Hell's Kitchen,4,Friday,0,Evening,6,0,34,0,7,7,0,0,21,75
2023-04-21,Hell's Kitchen,4,Friday,0,Morning,33,1,100,5,21,20,2,0,110,292
2023-04-21,Lower Manhattan,4,Friday,0,Afternoon,18,1,44,2,2,7,0,1,26,101
2023-04-21,Lower Manhattan,4,Friday,0,Evening,3,0,10,0,3,2,0,0,12,30
2023-04-21,Lower Manhattan,4,Friday,0,Morning,42,0,124,2,26,17,2,0,91,304
2023-04-22,Astoria,4,Saturday,1,Afternoon,15,0,78,0,18,0,0,0,66,177
2023-04-22,Astoria,4,Saturday,1,Evening,6,0,32,0,6,0,0,0,32,76
2023-04-22,Astoria,4,Saturday,1,Morning,14,0,85,0,16,0,0,0,46,161
2023-04-22,Hell's Kitchen,4,Saturday,1,Afternoon,5,0,32,0,6,6,2,0,32,83
2023-04-22,Hell's Kitchen,4,Saturday,1,Evening,4,0,23,0,4,3,0,1,16,51
2023-04-22,Hell's Kitchen,4,Saturday,1,Morning,28,0,75,4,17,1,1,0,55,181
2023-04-22,Lower Manhattan,4,Saturday,1,Afternoon,8,0,55,0,4,6,1,1,36,111
2023-04-22,Lower Manhattan,4,Saturday,1,Evening,2,0,23,0,1,8,0,0,7,41
2023-04-22,Lower Manhattan,4,Saturday,1,Morning,33,2,143,7,31,23,2,1,115,357
2023-04-23,Astoria,4,Sunday,1,Afternoon,15,0,64,0,16,0,0,0,64,159
2023-04-23,Astoria,4,Sunday,1,Evening,12,0,40,0,15,0,0,0,24,91
2023-04-23,Astoria,4,Sunday,1,Morning,19,0,87,0,19,0,0,0,53,178
2023-04-23,Hell's Kitchen,4,Sunday,1,Afternoon,3,0,27,2,4,2,0,0,40,78
2023-04-23,Hell's Kitchen,4,Sunday,1,Evening,6,0,26,0,6,0,0,0,17,55
2023-04-23,Hell's Kitchen,4,Sunday,1,Morning,33,0,108,6,16,2,2,2,94,263
2023-04-23,Lower Manhattan,4,Sunday,1,Afternoon,5,1,52,1,9,7,2,0,32,109
2023-04-23,Lower Manhattan,4,Sunday,1,Evening,6,0,22,0,2,3,0,0,11,44
2023-04-23,Lower Manhattan,4,Sunday,1,Morning,28,1,162,1,29,29,4,3,72,329
2023-04-24,Astoria,4,Monday,0,Afternoon,18,0,78,0,21,0,0,0,53,170
2023-04-24,Astoria,4,Monday,0,Evening,9,0,41,0,10,0,0,0,43,103
2023-04-24,Astoria,4,Monday,0,Morning,28,0,112,0,16,0,0,0,61,217
2023-04-24,Hell's Kitchen,4,Monday,0,Afternoon,6,0,35,1,5,2,0,0,39,88
2023-04-24,Hell's Kitchen,4,Monday,0,Evening,2,0,20,0,8,0,1,0,19,50
2023-04-24,Hell's Kitchen,4,Monday,0,Morning,35,0,87,5,20,2,2,0,59,210
2023-04-24,Lower Manhattan,4,Monday,0,Afternoon,14,0,60,0,7,13,2,0,46,142
2023-04-24,Lower Manhattan,4,Monday,0,Evening,2,0,19,0,2,9,0,0,17,49
2023-04-24,Lower Manhattan,4,Monday,0,Morning,39,2,126,1,32,24,2,1,86,313
2023-04-25,Astoria,4,Tuesday,0,Afternoon,18,0,72,0,13,0,0,0,43,146
2023-04-25,Astoria,4,Tuesday,0,Evening,7,0,49,0,13,0,0,0,45,114
2023-04-25,Astoria,4,Tuesday,0,Morning,10,0,88,0,15,0,0,0,57,170
2023-04-25,Hell's Kitchen,4,Tuesday,0,Afternoon,5,0,41,3,8,0,1,0,42,100
2023-04-25,Hell's Kitchen,4,Tuesday,0,Evening,7,0,19,0,5,0,1,0,11,43
2023-04-25,Hell's Kitchen,4,Tuesday,0,Morning,37,0,100,2,19,9,4,1,61,233
2023-04-25,Lower Manhattan,4,Tuesday,0,Afternoon,10,1,51,1,12,12,0,1,45,133
2023-04-25,Lower Manhattan,4,Tuesday,0,Evening,5,0,5,0,6,1,0,0,18,35
2023-04-25,Lower Manhattan,4,Tuesday,0,Morning,31,2,152,4,24,25,2,1,120,361
2023-04-26,Astoria,4,Wednesday,0,Afternoon,16,0,84,0,14,0,0,0,66,180
2023-04-26,Astoria,4,Wednesday,0,Evening,9,0,52,0,9,0,0,0,34,104
2023-04-26,Astoria,4,Wednesday,0,Morning,14,0,92,0,22,0,0,0,49,177
2023-04-26,Hell's Kitchen,4,Wednesday,0,Afternoon,11,0,46,2,6,3,0,0,25,93
2023-04-26,Hell's Kitchen,4,Wednesday,0,Evening,6,0,33,0,1,8,0,0,25,73
2023-04-26,Hell's Kitchen,4,Wednesday,0,Morning,39,0,107,6,14,7,4,0,74,251
2023-04-26,Lower Manhattan,4,Wednesday,0,Afternoon,18,1,53,4,2,6,0,0,44,128
2023-04-26,Lower Manhattan,4,Wednesday,0,Evening,2,0,15,0,7,4,0,0,13,41
2023-04-26,Lower Manhattan,4,Wednesday,0,Morning,28,3,145,3,40,32,2,1,95,349
2023-04-27,Astoria,4,Thursday,0,Afternoon,17,0,61,0,19,0,0,0,68,165
2023-04-27,Astoria,4,Thursday,0,Evening,12,0,44,0,12,0,0,0,48,116
2023-04-27,Astoria,4,Thursday,0,Morning,16,0,66,0,24,0,0,0,74,180
2023-04-27,Hell's Kitchen,4,Thursday,0,Afternoon,3,0,53,0,10,14,0,0,27,107
2023-04-27,Hell's Kitchen,4,Thursday,0,Evening,7,0,33,0,5,9,0,0,28,82
2023-04-27,Hell's Kitchen,4,Thursday,0,Morning,18,0,113,1,22,27,0,0,92,273
2023-04-27,Lower Manhattan,4,Thursday,0,Afternoon,9,2,64,0,9,8,1,2,58,153
2023-04-27,Lower Manhattan,4,Thursday,0,Evening,5,0,18,0,1,3,1,0,17,45
2023-04-27,Lower Manhattan,4,Thursday,0,Morning,37,2,156,1,19,27,0,0,114,356
2023-04-28,Astoria,4,Friday,0,Afternoon,14,0,70,0,7,0,0,0,48,139
2023-04-28,Astoria,4,Friday,0,Evening,9,0,51,0,11,0,0,0,31,102
2023-04-28,Astoria,4,Friday,0,Morning,9,0,69,0,8,0,0,0,59,145
2023-04-28,Hell's Kitchen,4,Friday,0,Afternoon,15,0,84,0,22,0,0,0,32,153
2023-04-28,Hell's Kitchen,4,Friday,0,Evening,7,0,37,0,6,0,0,0,33,83
2023-04-28,Hell's Kitchen,4,Friday,0,Morning,9,0,49,0,15,0,0,0,35,108
2023-04-28,Lower Manhattan,4,Friday,0,Afternoon,21,0,93,0,8,0,0,0,46,168
2023-04-28,Lower Manhattan,4,Friday,0,Evening,9,0,21,0,2,0,0,0,17,49
2023-04-28,Lower Manhattan,4,Friday,0,Morning,17,0,66,0,11,0,0,0,58,152
2023-04-29,Astoria,4,Saturday,1,Afternoon,12,0,61,0,19,0,0,0,50,142
2023-04-29,Astoria,4,Saturday,1,Evening,9,0,34,0,17,0,0,0,39,99
2023-04-29,Astoria,4,Saturday,1,Morning,10,0,52,0,15,0,0,0,37,114
2023-04-29,Hell's Kitchen,4,Saturday,1,Afternoon,19,0,80,0,9,0,0,0,37,145
2023-04-29,Hell's Kitchen,4,Saturday,1,Evening,7,0,26,0,5,0,0,0,23,61
2023-04-29,Hell's Kitchen,4,Saturday,1,Morning,7,0,49,0,2,0,0,0,26,84
2023-04-29,Lower Manhattan,4,Saturday,1,Afternoon,23,0,59,0,8,0,0,0,55,145
2023-04-29,Lower Manhattan,4,Saturday,1,Evening,10,0,22,0,8,0,0,0,9,49
2023-04-29,Lower Manhattan,4,Saturday,1,Morning,24,0,60,0,4,0,0,0,27,115
2023-04-30,Astoria,4,Sunday,1,Afternoon,22,0,53,1,12,6,1,0,57,152
2023-04-30,Astoria,4,Sunday,1,Evening,4,0,25,2,3,1,0,0,17,52
2023-04-30,Astoria,4,Sunday,1,Morning,16,1,67,1,22,9,2,0,64,182
2023-04-30,Hell's Kitchen,4,Sunday,1,Afternoon,8,0,20,0,3,1,1,0,27,60
2023-04-30,Hell's Kitchen,4,Sunday,1,Evening,5,0,14,0,3,2,0,1,22,47
2023-04-30,Hell's Kitchen,4,Sunday,1,Morning,41,0,96,2,16,10,1,2,71,239
2023-04-30,Lower Manhattan,4,Sunday,1,Afternoon,17,0,46,0,3,2,0,0,28,96
2023-04-30,Lower Manhattan,4,Sunday,1,Evening,2,0,9,0,1,2,0,0,4,18
2023-04-30,Lower Manhattan,4,Sunday,1,Morning,23,1,110,2,20,24,1,0,89,270
2023-05-01,Astoria,5,Monday,0,Afternoon,31,0,139,0,26,0,0,0,108,304
2023-05-01,Astoria,5,Monday,0,Evening,16,0,67,0,19,0,0,0,53,155
2023-05-01,Astoria,5,Monday,0,Morning,4,0,27,0,9,0,0,0,34,74
2023-05-01,Hell's Kitchen,5,Monday,0,Afternoon,20,0,94,0,19,0,0,0,74,207
2023-05-01,Hell's Kitchen,5,Monday,0,Evening,16,0,59,0,14,0,0,0,57,146
2023-05-01,Hell's Kitchen,5,Monday,0,Morning,11,0,73,0,14,0,0,0,61,159
2023-05-01,Lower Manhattan,5,Monday,0,Afternoon,25,0,99,0,15,0,0,0,52,191
2023-05-01,Lower Manhattan,5,Monday,0,Evening,6,0,32,0,0,0,0,0,18,56
2023-05-01,Lower Manhattan,5,Monday,0,Morning,25,0,88,0,28,0,0,0,82,223
2023-05-02,Astoria,5,Tuesday,0,Afternoon,37,0,126,0,28,0,0,0,119,310
2023-05-02,Astoria,5,Tuesday,0,Evening,24,0,78,0,17,0,0,0,79,198
2023-05-02,Astoria,5,Tuesday,0,Morning,8,0,29,0,4,0,0,0,15,56
2023-05-02,Hell's Kitchen,5,Tuesday,0,Afternoon,16,0,97,0,12,0,0,0,85,210
2023-05-02,Hell's Kitchen,5,Tuesday,0,Evening,11,0,61,0,12,0,0,0,60,144
2023-05-02,Hell's Kitchen,5,Tuesday,0,Morning,9,0,76,0,19,0,0,0,59,163
2023-05-02,Lower Manhattan,5,Tuesday,0,Afternoon,25,0,92,0,14,0,0,0,76,207
2023-05-02,Lower Manhattan,5,Tuesday,0,Evening,5,0,23,0,5,0,0,0,8,41
2023-05-02,Lower Manhattan,5,Tuesday,0,Morning,15,0,62,0,22,0,0,0,67,166
2023-05-03,Astoria,5,Wednesday,0,Afternoon,36,0,139,0,28,0,0,0,99,302
2023-05-03,Astoria,5,Wednesday,0,Evening,12,0,86,0,23,0,0,0,62,183
2023-05-03,Astoria,5,Wednesday,0,Morning,8,0,45,0,9,0,0,0,20,82
2023-05-03,Hell's Kitchen,5,Wednesday,0,Afternoon,16,0,84,0,20,0,0,0,83,203
2023-05-03,Hell's Kitchen,5,Wednesday,0,Evening,9,0,65,0,11,0,0,0,57,142
2023-05-03,Hell's Kitchen,5,Wednesday,0,Morning,13,0,68,0,13,0,0,0,64,158
2023-05-03,Lower Manhattan,5,Wednesday,0,Afternoon,25,0,80,0,8,0,0,0,66,179
2023-05-03,Lower Manhattan,5,Wednesday,0,Evening,6,0,17,0,2,0,0,0,19,44
2023-05-03,Lower Manhattan,5,Wednesday,0,Morning,27,0,107,0,22,0,0,0,74,230
2023-05-04,Astoria,5,Thursday,0,Afternoon,36,0,149,0,34,0,0,0,113,332
2023-05-04,Astoria,5,Thursday,0,Evening,24,0,67,0,11,0,0,0,62,164
2023-05-04,Astoria,5,Thursday,0,Morning,3,0,24,0,8,0,0,0,16,51
2023-05-04,Hell's Kitchen,5,Thursday,0,Afternoon,16,0,94,0,20,0,0,0,61,191
2023-05-04,Hell's Kitchen,5,Thursday,0,Evening,14,0,51,0,10,0,0,0,49,124
2023-05-04,Hell's Kitchen,5,Thursday,0,Morning,8,0,76,0,16,0,0,0,52,152
2023-05-04,Lower Manhattan,5,Thursday,0,Afternoon,17,0,85,0,20,0,0,0,97,219
2023-05-04,Lower Manhattan,5,Thursday,0,Evening,13,0,41,0,4,0,0,0,13,71
2023-05-04,Lower Manhattan,5,Thursday,0,Morning,22,0,63,0,16,0,0,0,78,179
2023-05-05,Astoria,5,Friday,0,Afternoon,32,0,136,0,36,0,0,0,120,324
2023-05-05,Astoria,5,Friday,0,Evening,18,0,93,0,18,0,0,0,61,190
2023-05-05,Astoria,5,Friday,0,Morning,4,0,23,0,3,0,0,0,10,40
2023-05-05,Hell's Kitchen,5,Friday,0,Afternoon,13,0,91,0,14,0,0,0,73,191
2023-05-05,Hell's Kitchen,5,Friday,0,Evening,11,0,45,0,11,0,0,0,48,115
2023-05-05,Hell's Kitchen,5,Friday,0,Morning,9,0,67,0,30,0,0,0,51,157
2023-05-05,Lower Manhattan,5,Friday,0,Afternoon,24,0,75,0,15,0,0,0,78,192
2023-05-05,Lower Manhattan,5,Friday,0,Evening,7,0,31,0,9,0,0,0,16,63
2023-05-05,Lower Manhattan,5,Friday,0,Morning,36,0,105,0,10,0,0,0,84,235
2023-05-06,Astoria,5,Saturday,1,Afternoon,32,0,102,0,24,0,0,0,86,244
2023-05-06,Astoria,5,Saturday,1,Evening,16,0,58,0,10,0,0,0,57,141
2023-05-06,Astoria,5,Saturday,1,Morning,6,0,11,0,4,0,0,0,8,29
2023-05-06,Hell's Kitchen,5,Saturday,1,Afternoon,18,0,114,0,10,0,0,0,79,221
2023-05-06,Hell's Kitchen,5,Saturday,1,Evening,9,0,49,0,11,0,0,0,60,129
2023-05-06,Hell's Kitchen,5,Saturday,1,Morning,13,0,67,0,7,0,0,0,41,128
2023-05-06,Lower Manhattan,5,Saturday,1,Afternoon,22,0,83,0,33,0,0,0,64,202
2023-05-06,Lower Manhattan,5,Saturday,1,Evening,8,0,32,0,8,0,0,0,22,70
2023-05-06,Lower Manhattan,5,Saturday,1,Morning,27,0,89,0,18,0,0,0,66,200
2023-05-07,Astoria,5,Sunday,1,Afternoon,23,0,60,0,17,0,0,0,64,164
2023-05-07,Astoria,5,Sunday,1,Evening,7,0,26,0,9,0,0,0,51,93
2023-05-07,Astoria,5,Sunday,1,Morning,24,0,80,0,17,0,0,0,74,195
2023-05-07,Hell's Kitchen,5,Sunday,1,Afternoon,10,0,60,0,11,9,0,1,27,118
2023-05-07,Hell's Kitchen,5,Sunday,1,Evening,15,0,57,0,11,9,0,0,57,149
2023-05-07,Hell's Kitchen,5,Sunday,1,Morning,43,0,151,4,27,32,0,1,110,368
2023-05-07,Lower Manhattan,5,Sunday,1,Afternoon,1,0,6,0,2,2,0,0,11,22
2023-05-07,Lower Manhattan,5,Sunday,1,Morning,40,0,136,6,12,30,2,3,106,335
